Source Name	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics[organism]	Characteristics[cultivar]	Characteristics[developmental stage]	Characteristics[sampling time point]	Characteristics[organism part]	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue[organism part]	FactorValue[developmental stage]	FactorValue[sampling time point]
GSM534663	Gene expression of lemma from 1.5-2.0 mm floret	Lemma from 1.5-2.0 mm floret, replicate 2	Lemma_1.5-2.0 mm floret_rep2	Oryza sativa Japonica Group	Nipponbare	1.5-2.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534663 extract 1	total RNA	P-GSE21396-4	GSM534663 LE 1	Cy3	P-GSE21396-5	GSM534663	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534663_US22502590_251524111105_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534663_sample_table.txt norm	GSM534663_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	1.5-2.0 mm floret	Daytime
GSM534662	Gene expression of lemma from 1.5-2.0 mm floret	Lemma from 1.5-2.0 mm floret, replicate 1	Lemma_1.5-2.0 mm floret_rep1	Oryza sativa Japonica Group	Nipponbare	1.5-2.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534662 extract 1	total RNA	P-GSE21396-4	GSM534662 LE 1	Cy3	P-GSE21396-5	GSM534662	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534662_US22502590_251524111150_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534662_sample_table.txt norm	GSM534662_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	1.5-2.0 mm floret	Daytime
GSM534692	Gene expression of ovary at 7 days after flowering	Ovary at 7 days after flowering, replicate 3	Ovary_07 DAF_rep3	Oryza sativa Japonica Group	Nipponbare	7 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534692 extract 1	total RNA	P-GSE21396-4	GSM534692 LE 1	Cy3	P-GSE21396-5	GSM534692	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534692_US22502590_251524111473_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534692_sample_table.txt norm	GSM534692_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	7 days after flowering	Daytime 10:00
GSM534691	Gene expression of ovary at 7 days after flowering	Ovary at 7 days after flowering, replicate 2	Ovary_07 DAF_rep2	Oryza sativa Japonica Group	Nipponbare	7 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534691 extract 1	total RNA	P-GSE21396-4	GSM534691 LE 1	Cy3	P-GSE21396-5	GSM534691	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534691_US22502560_251524111153_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534691_sample_table.txt norm	GSM534691_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	7 days after flowering	Daytime 10:00
GSM534690	Gene expression of ovary at 7 days after flowering	Ovary at 7 days after flowering, replicate 1	Ovary_07 DAF_rep1	Oryza sativa Japonica Group	Nipponbare	7 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534690 extract 1	total RNA	P-GSE21396-4	GSM534690 LE 1	Cy3	P-GSE21396-5	GSM534690	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534690_US22502560_251524111131_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534690_sample_table.txt norm	GSM534690_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	7 days after flowering	Daytime 10:00
GSM534689	Gene expression of ovary at 5 days after flowering	Ovary at 5 days after flowering, replicate 3	Ovary_05 DAF_rep3	Oryza sativa Japonica Group	Nipponbare	5 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534689 extract 1	total RNA	P-GSE21396-4	GSM534689 LE 1	Cy3	P-GSE21396-5	GSM534689	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534689_US22502590_251524111473_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534689_sample_table.txt norm	GSM534689_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	5 days after flowering	Daytime 10:00
GSM534688	Gene expression of ovary at 5 days after flowering	Ovary at 5 days after flowering, replicate 2	Ovary_05 DAF_rep2	Oryza sativa Japonica Group	Nipponbare	5 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534688 extract 1	total RNA	P-GSE21396-4	GSM534688 LE 1	Cy3	P-GSE21396-5	GSM534688	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534688_US22502590_251524111152_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534688_sample_table.txt norm	GSM534688_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	5 days after flowering	Daytime 10:00
GSM534687	Gene expression of ovary at 5 days after flowering	Ovary at 5 days after flowering, replicate 1	Ovary_05 DAF_rep1	Oryza sativa Japonica Group	Nipponbare	5 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534687 extract 1	total RNA	P-GSE21396-4	GSM534687 LE 1	Cy3	P-GSE21396-5	GSM534687	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534687_US22502560_251524111131_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534687_sample_table.txt norm	GSM534687_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	5 days after flowering	Daytime 10:00
GSM534686	Gene expression of ovary at 3 days after flowering	Ovary at 3 days after flowering, replicate 3	Ovary_03 DAF_rep3	Oryza sativa Japonica Group	Nipponbare	3 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534686 extract 1	total RNA	P-GSE21396-4	GSM534686 LE 1	Cy3	P-GSE21396-5	GSM534686	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534686_US22502560_251524111467_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534686_sample_table.txt norm	GSM534686_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	3 days after flowering	Daytime 10:00
GSM534685	Gene expression of ovary at 3 days after flowering	Ovary at 3 days after flowering, replicate 2	Ovary_03 DAF_rep2	Oryza sativa Japonica Group	Nipponbare	3 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534685 extract 1	total RNA	P-GSE21396-4	GSM534685 LE 1	Cy3	P-GSE21396-5	GSM534685	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534685_US22502590_251524111152_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534685_sample_table.txt norm	GSM534685_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	3 days after flowering	Daytime 10:00
GSM534683	Gene expression of ovary at 3 days after flowering	Ovary at 3 days after flowering, replicate 1	Ovary_03 DAF_rep1	Oryza sativa Japonica Group	Nipponbare	3 days after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534683 extract 1	total RNA	P-GSE21396-4	GSM534683 LE 1	Cy3	P-GSE21396-5	GSM534683	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534683_US22502590_251524111151_S02_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534683_sample_table.txt norm	GSM534683_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	3 days after flowering	Daytime 10:00
GSM534682	Gene expression of ovary at 1 day after flowering	Ovary at 1 day after flowering, replicate 3	Ovary_01 DAF_rep3	Oryza sativa Japonica Group	Nipponbare	1 day after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534682 extract 1	total RNA	P-GSE21396-4	GSM534682 LE 1	Cy3	P-GSE21396-5	GSM534682	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534682_US22502560_251524111780_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534682_sample_table.txt norm	GSM534682_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	1 day after flowering	Daytime 10:00
GSM534681	Gene expression of ovary at 1 day after flowering	Ovary at 1 day after flowering, replicate 2	Ovary_01 DAF_rep2	Oryza sativa Japonica Group	Nipponbare	1 day after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534681 extract 1	total RNA	P-GSE21396-4	GSM534681 LE 1	Cy3	P-GSE21396-5	GSM534681	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534681_US22502560_251524111488_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534681_sample_table.txt norm	GSM534681_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	1 day after flowering	Daytime 10:00
GSM534680	Gene expression of ovary at 1 day after flowering	Ovary at 1 day after flowering, replicate 1	Ovary_01 DAF_rep1	Oryza sativa Japonica Group	Nipponbare	1 day after flowering	Daytime 10:00	ovary	P-GSE21396-2	P-GSE21396-3	GSM534680 extract 1	total RNA	P-GSE21396-4	GSM534680 LE 1	Cy3	P-GSE21396-5	GSM534680	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534680_US22502560_251524111488_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534680_sample_table.txt norm	GSM534680_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	ovary	1 day after flowering	Daytime 10:00
GSM534679	Gene expression of palea from 7.0 mm floret	Palea from 7.0 mm floret, replicate 1	Palea_7.0 mm floret_rep3	Oryza sativa Japonica Group	Nipponbare	7.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534679 extract 1	total RNA	P-GSE21396-4	GSM534679 LE 1	Cy3	P-GSE21396-5	GSM534679	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534679_US22502560_251524111780_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534679_sample_table.txt norm	GSM534679_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	7.0 mm floret	Daytime
GSM534678	Gene expression of palea from 7.0 mm floret	Palea from 7.0 mm floret, replicate 1	Palea_7.0 mm floret_rep2	Oryza sativa Japonica Group	Nipponbare	7.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534678 extract 1	total RNA	P-GSE21396-4	GSM534678 LE 1	Cy3	P-GSE21396-5	GSM534678	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534678_US22502590_251524111101_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534678_sample_table.txt norm	GSM534678_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	7.0 mm floret	Daytime
GSM534677	Gene expression of palea from 7.0 mm floret	Palea from 7.0 mm floret, replicate 1	Palea_7.0 mm floret_rep1	Oryza sativa Japonica Group	Nipponbare	7.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534677 extract 1	total RNA	P-GSE21396-4	GSM534677 LE 1	Cy3	P-GSE21396-5	GSM534677	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534677_US22502560_251524111235_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534677_sample_table.txt norm	GSM534677_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	7.0 mm floret	Daytime
GSM534673	Gene expression of palea from 4.0-5.0 mm floret	Palea from 4.0-5.0 mm floret, replicate 3	Palea_4.0-5.0 mm floret_rep3	Oryza sativa Japonica Group	Nipponbare	4.0-5.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534673 extract 1	total RNA	P-GSE21396-4	GSM534673 LE 1	Cy3	P-GSE21396-5	GSM534673	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534673_US22502560_251524111779_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534673_sample_table.txt norm	GSM534673_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	4.0-5.0 mm floret	Daytime
GSM534672	Gene expression of palea from 4.0-5.0 mm floret	Palea from 4.0-5.0 mm floret, replicate 2	Palea_4.0-5.0 mm floret_rep2	Oryza sativa Japonica Group	Nipponbare	4.0-5.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534672 extract 1	total RNA	P-GSE21396-4	GSM534672 LE 1	Cy3	P-GSE21396-5	GSM534672	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534672_US22502590_251524111151_S02_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534672_sample_table.txt norm	GSM534672_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	4.0-5.0 mm floret	Daytime
GSM534671	Gene expression of palea from 4.0-5.0 mm floret	Palea from 4.0-5.0 mm floret, replicate 1	Palea_4.0-5.0 mm floret_rep1	Oryza sativa Japonica Group	Nipponbare	4.0-5.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534671 extract 1	total RNA	P-GSE21396-4	GSM534671 LE 1	Cy3	P-GSE21396-5	GSM534671	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534671_US22502560_251524111235_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534671_sample_table.txt norm	GSM534671_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	4.0-5.0 mm floret	Daytime
GSM534667	Gene expression of palea from 1.5-2.0 mm floret	Palea from 1.5-2.0 mm floret, replicate 3	Palea_1.5-2.0 mm floret_rep3	Oryza sativa Japonica Group	Nipponbare	1.5-2.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534667 extract 1	total RNA	P-GSE21396-4	GSM534667 LE 1	Cy3	P-GSE21396-5	GSM534667	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534667_US22502560_251524111779_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534667_sample_table.txt norm	GSM534667_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	1.5-2.0 mm floret	Daytime
GSM534666	Gene expression of palea from 1.5-2.0 mm floret	Palea from 1.5-2.0 mm floret, replicate 2	Palea_1.5-2.0 mm floret_rep2	Oryza sativa Japonica Group	Nipponbare	1.5-2.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534666 extract 1	total RNA	P-GSE21396-4	GSM534666 LE 1	Cy3	P-GSE21396-5	GSM534666	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534666_US22502590_251524111150_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534666_sample_table.txt norm	GSM534666_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	1.5-2.0 mm floret	Daytime
GSM534665	Gene expression of palea from 1.5-2.0 mm floret	Palea from 1.5-2.0 mm floret, replicate 1	Palea_1.5-2.0 mm floret_rep1	Oryza sativa Japonica Group	Nipponbare	1.5-2.0 mm floret	Daytime	palea	P-GSE21396-2	P-GSE21396-3	GSM534665 extract 1	total RNA	P-GSE21396-4	GSM534665 LE 1	Cy3	P-GSE21396-5	GSM534665	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534665_US22502560_251524111106_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534665_sample_table.txt norm	GSM534665_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	palea	1.5-2.0 mm floret	Daytime
GSM534661	Gene expression of pistil from 14-18 cm inflorescence	Pistil from 14-18 cm inflorescence, replicate 3	Pistil_14-18 cm inflorescence_rep3	Oryza sativa Japonica Group	Nipponbare	14-18 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534661 extract 1	total RNA	P-GSE21396-4	GSM534661 LE 1	Cy3	P-GSE21396-5	GSM534661	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534661_US22502590_251524111778_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534661_sample_table.txt norm	GSM534661_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	14-18 cm inflorescence	Daytime
GSM534660	Gene expression of pistil from 14-18 cm inflorescence	Pistil from 14-18 cm inflorescence, replicate 2	Pistil_14-18 cm inflorescence_rep2	Oryza sativa Japonica Group	Nipponbare	14-18 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534660 extract 1	total RNA	P-GSE21396-4	GSM534660 LE 1	Cy3	P-GSE21396-5	GSM534660	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534660_US22502560_251524111237_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534660_sample_table.txt norm	GSM534660_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	14-18 cm inflorescence	Daytime
GSM534659	Gene expression of pistil from 14-18 cm inflorescence	Pistil from 14-18 cm inflorescence, replicate 1	Pistil_14-18 cm inflorescence_rep1	Oryza sativa Japonica Group	Nipponbare	14-18 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534659 extract 1	total RNA	P-GSE21396-4	GSM534659 LE 1	Cy3	P-GSE21396-5	GSM534659	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534659_US22502560_251524111237_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534659_sample_table.txt norm	GSM534659_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	14-18 cm inflorescence	Daytime
GSM534658	Gene expression of pistil from 10-14 cm inflorescence	Pistil from 10-14 cm inflorescence, replicate 3	Pistil_10-14 cm inflorescence_rep3	Oryza sativa Japonica Group	Nipponbare	10-14 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534658 extract 1	total RNA	P-GSE21396-4	GSM534658 LE 1	Cy3	P-GSE21396-5	GSM534658	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534658_US22502590_251524111778_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534658_sample_table.txt norm	GSM534658_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	10-14 cm inflorescence	Daytime
GSM534657	Gene expression of pistil from 10-14 cm inflorescence	Pistil from 10-14 cm inflorescence, replicate 2	Pistil_10-14 cm inflorescence_rep2	Oryza sativa Japonica Group	Nipponbare	10-14 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534657 extract 1	total RNA	P-GSE21396-4	GSM534657 LE 1	Cy3	P-GSE21396-5	GSM534657	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534657_US22502560_251524111236_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534657_sample_table.txt norm	GSM534657_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	10-14 cm inflorescence	Daytime
GSM534656	Gene expression of pistil from 10-14 cm inflorescence	Pistil from 10-14 cm inflorescence, replicate 1	Pistil_10-14 cm inflorescence_rep1	Oryza sativa Japonica Group	Nipponbare	10-14 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534656 extract 1	total RNA	P-GSE21396-4	GSM534656 LE 1	Cy3	P-GSE21396-5	GSM534656	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534656_US22502560_251524111236_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534656_sample_table.txt norm	GSM534656_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	10-14 cm inflorescence	Daytime
GSM534655	Gene expression of pistil from 5-10 cm inflorescence	Pistil from 05-10 cm inflorescence, replicate 3	Pistil_05-10 cm inflorescence_rep3	Oryza sativa Japonica Group	Nipponbare	05-10 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534655 extract 1	total RNA	P-GSE21396-4	GSM534655 LE 1	Cy3	P-GSE21396-5	GSM534655	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534655_US22502590_251524111778_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534655_sample_table.txt norm	GSM534655_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	05-10 cm inflorescence	Daytime
